method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
A1-only,289200,30,42519.252140400306,42455.860089838956,42566.00632536646
A1-only,289800,30,42519.125575062295,42455.68072831303,42564.45319786359
A1-only,290400,30,42518.90119928049,42455.46733683543,42563.85260264162
A1-only,291000,30,42518.767030663555,42455.2939266436,42563.57863616604
A1-only,291600,30,42518.544933565834,42454.872871716485,42563.448438327
A1-only,292200,30,42518.27114391563,42454.5002678045,42563.157678791526
A1-only,292800,30,42517.79502867497,42454.44246023058,42562.680982774385
A1-only,293400,30,42517.51250887943,42454.152181490776,42562.44635740123
A1-only,294000,30,42517.27221062206,42453.949500766976,42562.12024211843
A1-only,294600,30,42517.033535844545,42453.92026163164,42561.44128336808
A1-only,295200,30,42515.97642619792,42453.67789377853,42561.12447815084
A1-only,295800,30,42515.27220511904,42453.42545536019,42560.999551109504
A1-only,296400,30,42515.02628839883,42453.26661275865,42558.85492133119
A1-only,297000,30,42514.507427293924,42452.55028588133,42556.038965276726
A1-only,297600,30,42514.12835619246,42452.126681588095,42553.48332877003
A1-only,298200,30,42513.809702511506,42451.92829406644,42553.33217087714
A1-only,298800,30,42513.340457088314,42451.8042118424,42552.80209387812
A1-only,299400,30,42512.33354961803,42451.54680936117,42552.45212048366
A1-only,300000,30,42511.83596188002,42451.18786834195,42552.00459197155
A1-only,300600,30,42511.41557629418,42450.9111691184,42551.823711925
A1-only,12600,12,45888.0919044547,45591.97316132005,46332.24447492507
A1-only,13200,16,46009.494418645605,45636.52402895443,46292.463286338156
A1-only,13800,19,46074.2747841057,45611.511594345095,46539.193911188646
A1-only,14400,21,45980.28765337562,45481.93976167644,46519.88978621182
A1-only,8400,1,46251.61144272618,46251.61144272618,46251.61144272618
A1-only,9000,2,46155.13552950762,46106.89757289835,46203.3734861169
A1-only,9600,3,46058.65961628907,45878.00305448516,46077.367223254725
A1-only,10200,3,45758.50855071997,45727.92752170061,45875.359850907225
A1-only,10800,3,45697.346492681245,45686.53036835564,45844.77882188786
A1-only,11400,5,45697.25448601288,45675.71424403003,45814.7925455759
A1-only,12000,9,45695.24413789532,45619.44337843526,46359.61401827175
A2-only,12000,1,46366.14472500267,46366.14472500267,46366.14472500267
A2-only,12600,2,46207.384736660286,46128.004742489094,46286.76473083148
A2-only,13200,3,46224.62155137202,46048.500610991185,46287.53226850849
A2-only,13800,3,46224.62155137202,45968.57575541978,46270.26382849784
A2-only,14400,4,46230.53098647034,46096.5986533959,46581.85814141685
A2-only,15000,6,46178.60329070533,45809.1924224156,46718.706969283405
A2-only,15600,8,46073.0445254504,45559.93594804648,46379.15737164243
A2-only,16200,10,46130.940567756035,45596.444933917606,46754.908887065394
A2-only,16800,14,46076.12637230706,45655.42620336485,46309.818627959474
A2-only,17400,17,45820.96807908615,45325.99277274309,46149.44693561218
A2-only,18000,18,45919.75977290893,45306.41020728064,46175.6241904874
A2-only,18600,18,45807.52596986292,45230.69184779048,46174.18096890808
A2-only,19200,21,45836.09540042236,45126.98291772049,46190.39290485405
A2-only,19800,23,45731.52184997451,45060.1186761522,46160.585311308634
A2-only,20400,24,45761.666818789505,45050.821986848016,46165.72634014784
A2-only,21000,24,45719.47815990042,45013.40001160144,46149.134864836546
A2-only,21600,26,45689.45756849396,45041.400377955644,46025.82099217624
A2-only,22200,27,45696.54998069344,45038.30619963027,46115.67355208809
A2-only,22800,28,45582.31522635216,44999.02061338451,46009.28365516904
A2-only,23400,28,45555.60002511059,44926.894874787686,45990.695171923566
A2-only,24000,28,45432.486190764685,44897.29723582978,45923.945552466714
A2-only,24600,28,45373.396681214974,44842.841391257876,45730.83821542036
A2-only,25200,28,45232.62679393549,44708.56990093075,45713.92213135718
A2-only,25800,28,45147.90938089797,44650.527520914395,45609.90702854078
A2-only,26400,28,45048.68963623313,44587.50607419431,45582.5626718152
A2-only,27000,28,44993.91874063478,44490.0891144955,45547.830766108025
A2-only,27600,28,44993.91874063478,44478.22474249189,45526.908009903025
A2-only,28200,28,44962.93206818758,44380.66218257143,45481.91245018005
A2-only,28800,29,44900.29554671595,44260.46664317901,45449.98331723439
A2-only,29400,29,44864.831555517165,44218.07022808869,45353.03410169326
A2-only,30000,29,44799.47275780498,44218.07022808869,45353.03410169326
A2-only,30600,30,44802.58398481233,44237.43176512375,45309.50788761631
A2-only,31200,30,44760.93862235753,44141.454609232416,45298.52742090579
A2-only,31800,30,44701.26631596317,44133.18451685634,45266.02757393598
A2-only,32400,30,44583.20044001733,44092.15415463079,45228.061610206416
A2-only,33000,30,44554.51127654259,44020.83110643651,45127.36395392016
A2-only,33600,30,44494.08198363561,43998.00290558909,45101.10927436021
A2-only,34200,30,44382.74028476679,43848.670958634786,45056.62800260854
A2-only,34800,30,44349.74752882705,43766.81582444104,44936.606531499696
A2-only,35400,30,44272.48967994116,43715.6520082025,44894.36140098327
A2-only,36000,30,44251.0070485725,43684.356692418114,44833.951057884515
A2-only,36600,30,44224.513732122316,43661.876826790285,44743.4904383967
A2-only,37200,30,44184.54161406089,43648.022150291225,44699.12289554045
A2-only,37800,30,44117.833575398385,43606.191113492976,44624.05680620807
A2-only,38400,30,44071.79556376964,43529.4983193144,44507.602918502525
A2-only,39000,30,44023.20522618881,43524.926430310865,44474.82357996313
A2-only,39600,30,44019.4099367717,43501.788515584456,44431.121290300056
A2-only,40200,30,43982.91976349875,43492.14233403721,44353.55339501097
A2-only,40800,30,43952.74365034688,43478.850601821134,44323.425530912995
A2-only,41400,30,43939.287416660154,43457.019981017336,44295.44955109805
A2-only,42000,30,43865.13397289286,43451.43131961784,44279.119448082165
A2-only,42600,30,43797.059365652836,43429.340683494345,44196.85210125608
A2-only,43200,30,43766.84493251491,43408.98652003432,44172.411011895296
A2-only,43800,30,43737.85365400904,43399.16702482138,44116.35935848756
A2-only,44400,30,43693.56967254686,43380.15377336819,44101.69551121193
A2-only,45000,30,43684.264198020974,43364.751030663196,44029.49962507348
A2-only,45600,30,43676.6546530387,43340.02376837922,44021.34091398774
A2-only,46200,30,43651.80585966995,43318.455416645564,44001.58297401443
A2-only,46800,30,43614.586252363784,43297.52111347998,43989.16952999639
A2-only,47400,30,43600.72819567445,43284.46907371327,43941.17754661698
A2-only,48000,30,43582.10096639546,43256.921107976734,43930.12752915203
A2-only,48600,30,43558.243060868714,43248.59944197754,43914.99730160818
A2-only,49200,30,43537.97835583285,43238.3671512548,43900.278420589784
A2-only,49800,30,43523.71627376862,43225.665378161124,43857.203813998836
A2-only,50400,30,43515.02109996909,43212.4842548752,43849.97822591195
A2-only,51000,30,43491.115395118424,43208.03043133903,43805.37012917888
A2-only,51600,30,43462.680781463074,43208.03043133903,43761.159547413554
A2-only,52200,30,43424.19094203411,43195.13171944187,43760.92015659239
A2-only,52800,30,43406.92356949637,43182.3479448969,43756.38056192586
A2-only,53400,30,43396.41324299105,43166.655379440235,43726.33331245564
A2-only,54000,30,43356.44197973418,43146.105257822885,43715.82779466431
A2-only,54600,30,43343.1382424833,43130.55618853488,43704.516236051844
A2-only,55200,30,43325.59463331553,43118.3121132137,43704.516236051844
A2-only,55800,30,43314.015600517436,43096.00029668961,43698.199459504045
A2-only,56400,30,43310.65269542528,43085.59065283764,43693.967442992
A2-only,57000,30,43299.874568701336,43077.530146107696,43683.59820042561
A2-only,57600,30,43290.739308625794,43060.61026338868,43679.166193842044
A2-only,58200,30,43276.301407574625,43051.16642698824,43667.65855109325
A2-only,58800,30,43276.301407574625,43024.382983969714,43655.81574828288
A2-only,59400,30,43273.32136190211,43004.48267482071,43649.442688235635
A2-only,60000,30,43262.50700407172,42993.09182114081,43640.3142434207
A2-only,60600,30,43248.17276015613,42990.13171931835,43637.52124181097
A2-only,61200,30,43237.94042839653,42990.13171931835,43627.28946564757
A2-only,61800,30,43225.714945274565,42977.52928091477,43612.13378571003
A2-only,62400,30,43203.10083056284,42954.76720171697,43550.702118333895
A2-only,63000,30,43196.933826845634,42947.236910039384,43499.48650301211
A2-only,63600,30,43168.68713414132,42945.009119353235,43474.671181015685
A2-only,64200,30,43140.56505901001,42940.33233141647,43471.461883883225
A2-only,64800,30,43122.33274083049,42934.29810315328,43424.36816651553
A2-only,65400,30,43114.954467084186,42919.067500322504,43422.82376207169
A2-only,66000,30,43109.770451004246,42910.15216258172,43409.85638561097
A2-only,66600,30,43093.299082021855,42904.76226629545,43405.47141655402
A2-only,67200,30,43086.04362552874,42901.14883766267,43397.98774572927
A2-only,67800,30,43064.16333750889,42894.82490659168,43382.25978322689
A2-only,68400,30,43061.84177850035,42881.41711582973,43359.11151583191
A2-only,69000,30,43044.02115334326,42875.12574535095,43347.16915318181
A2-only,69600,30,43043.102495341125,42868.19336511351,43346.335886571076
A2-only,70200,30,43033.41287039903,42861.325387048855,43333.8886178465
A2-only,70800,30,43022.64995338027,42852.929890473344,43320.258346207935
A2-only,71400,30,43016.50901245184,42842.87678152012,43309.85547782178
A2-only,72000,30,43010.48398969016,42827.69615592493,43303.10265801432
A2-only,72600,30,43004.39629370615,42825.87154935478,43296.88406347373
A2-only,73200,30,42991.09303427005,42823.181886109014,43287.420952688495
A2-only,73800,30,42984.63343376352,42819.49338344356,43282.877891706434
A2-only,74400,30,42982.369700972355,42807.687034463444,43276.316178936984
A2-only,75000,30,42980.89941156312,42802.09053562935,43272.82307318831
A2-only,75600,30,42973.40926719722,42790.98278750365,43260.18813616659
A2-only,76200,30,42971.33135098989,42784.724985499844,43259.25486565232
A2-only,76800,30,42962.43157467348,42770.56273119053,43249.85362371541
A2-only,77400,30,42952.23213129952,42766.71607807063,43245.66269041131
A2-only,78000,30,42937.474590229715,42765.76333216981,43238.162738248844
A2-only,78600,30,42926.007408955564,42761.64081985239,43233.10712523101
A2-only,79200,30,42923.72700244779,42756.780999458984,43224.7182155012
A2-only,79800,30,42910.19576481431,42752.01158431026,43220.439702693846
A2-only,80400,30,42905.92377190842,42744.90726582948,43218.327536203564
A2-only,81000,30,42901.636172957675,42738.00934765932,43213.60570352477
A2-only,81600,30,42899.93708229765,42720.91573227775,43200.35993329296
A2-only,82200,30,42896.20005179219,42712.93061398562,43188.26865427582
A2-only,82800,30,42892.626717910796,42708.29031852654,43180.548765642554
A2-only,83400,30,42884.851903809744,42699.29517555947,43173.592652225765
A2-only,84000,30,42877.37953611656,42696.10212378403,43172.80818202346
A2-only,84600,30,42872.005583806604,42690.651193584155,43166.869230455704
A2-only,85200,30,42868.67653366581,42689.14352403875,43156.93158693275
A2-only,85800,30,42863.12318308703,42687.461203641076,43152.50653864961
A2-only,86400,30,42861.499695989754,42681.89835826968,43145.702365189296
A2-only,87000,30,42857.72399343608,42675.734326293285,43139.337054430594
A2-only,87600,30,42852.97399253144,42670.15205210951,43128.86018927178
A2-only,88200,30,42842.75378374527,42669.30332748209,43121.448502465384
A2-only,88800,30,42837.31663612489,42666.89228387662,43116.16502378631
A2-only,89400,30,42832.095375249235,42660.932830702804,43107.66304587616
A2-only,90000,30,42814.16288949399,42658.56534060354,43100.157251825294
A2-only,90600,30,42811.3924868631,42653.052507421366,43096.2079535708
A2-only,91200,30,42805.32673686667,42646.30023553209,43085.24908848366
A2-only,91800,30,42800.50521542692,42641.86200995014,43063.43439171393
A2-only,92400,30,42797.44649066944,42632.38303757471,43060.35076021724
A2-only,93000,30,42790.05859357014,42628.75832553931,43051.57873615622
A2-only,93600,30,42786.65074391238,42625.0478913748,43027.636511483295
A2-only,94200,30,42779.47624980485,42620.739727428925,43012.24115943091
A2-only,94800,30,42772.49403278953,42618.08845771993,42997.131402556406
A2-only,95400,30,42767.874381636124,42615.966419713295,42982.5755410373
A2-only,96000,30,42760.13037935381,42613.22080425872,42982.53863559112
A2-only,96600,30,42756.139846178805,42605.26736338349,42979.09433102775
A2-only,97200,30,42747.138295065466,42594.32050315614,42973.128009748296
A2-only,97800,30,42737.351114543795,42589.48359000338,42969.57712241032
A2-only,98400,30,42728.81663824786,42582.30332244003,42960.774655390735
A2-only,99000,30,42723.57632557854,42578.05854535058,42960.47338977642
A2-only,99600,30,42722.03651090171,42577.01196785732,42959.37813786466
A2-only,100200,30,42721.65765019135,42574.66807983723,42955.376694526734
A2-only,100800,30,42716.42261988213,42571.65322373785,42953.82293983025
A2-only,101400,30,42710.57233256733,42571.05682348629,42951.719241459105
A2-only,102000,30,42709.59053949683,42567.91876053548,42945.68915410506
A2-only,102600,30,42708.60109702451,42566.495016984714,42942.669191685985
A2-only,103200,30,42704.793469051176,42565.39839633915,42931.52504175956
A2-only,103800,30,42704.793469051176,42562.59721107076,42929.203033336526
A2-only,104400,30,42702.178194928594,42561.80434897461,42906.43665473869
A2-only,105000,30,42701.4522965966,42559.92125880427,42895.5229805027
A2-only,105600,30,42693.567832943794,42558.11570664435,42889.380941388896
A2-only,106200,30,42690.22466208941,42556.23073871304,42882.632743136295
A2-only,106800,30,42689.53185814539,42554.94086087717,42876.75193249035
A2-only,107400,30,42687.175850120344,42554.513482826675,42871.84932616218
A2-only,108000,30,42677.414538792524,42550.95146681422,42867.737369932365
A2-only,108600,30,42675.2985398984,42549.87111222794,42867.15840052439
A2-only,109200,30,42667.877678384066,42548.70614434299,42860.570235779036
A2-only,109800,30,42660.95790980254,42547.254209665254,42858.19839045339
A2-only,110400,30,42657.79349635432,42546.311374956844,42855.59664042455
A2-only,111000,30,42654.03232245894,42542.738657898466,42854.997503553095
A2-only,111600,30,42648.51505793579,42537.66338601875,42854.11339849179
A2-only,112200,30,42645.24715965411,42531.50806361588,42851.243518293435
A2-only,112800,30,42637.462951766254,42526.75270521452,42850.47274382428
A2-only,113400,30,42636.64212663613,42524.38686112411,42846.230891191044
A2-only,114000,30,42631.63717182611,42523.33129933789,42842.420175978514
A2-only,114600,30,42629.09623196622,42520.44642586806,42837.457500556346
A2-only,115200,30,42628.805022860295,42519.82491861848,42830.217885955135
A2-only,115800,30,42625.48111159119,42518.498608768496,42825.325949029335
A2-only,116400,30,42618.60951677474,42516.55036209628,42815.120690999305
A2-only,117000,30,42612.44737250426,42514.872060972964,42800.40608777755
A2-only,117600,30,42606.652155469674,42513.45996500394,42798.15135786895
A2-only,118200,30,42605.155900766855,42512.31291716062,42796.649253319665
A2-only,118800,30,42602.53382455678,42510.534341962055,42793.02784771615
A2-only,119400,30,42598.51674298753,42507.700694560335,42789.99873302039
A2-only,120000,30,42598.013722914606,42504.73569153178,42784.7102435996
A2-only,120600,30,42594.959078202424,42504.31782639701,42782.12559195482
A2-only,121200,30,42591.167638124374,42502.08200771705,42778.88808682014
A2-only,121800,30,42585.68196324029,42499.7294471075,42773.57804425039
A2-only,122400,30,42584.86101262261,42499.2784953862,42770.96370553711
A2-only,123000,30,42582.22098226359,42496.91335333643,42761.51885052296
A2-only,123600,30,42581.79265606661,42490.41102892061,42760.61254265511
A2-only,124200,30,42580.633829234415,42489.713329260754,42757.447147220686
A2-only,124800,30,42579.580784561884,42485.03645740652,42749.69184875713
A2-only,125400,30,42578.11979168167,42484.16112447118,42738.88090096285
A2-only,126000,30,42577.76311323192,42483.92299044957,42726.087383200414
A2-only,126600,30,42576.73944197587,42482.47854552114,42711.80833809464
A2-only,127200,30,42575.88153241409,42481.72676525709,42698.545326785956
A2-only,127800,30,42574.71634220706,42479.43538554037,42694.76374885752
A2-only,128400,30,42572.54967958041,42479.320929227215,42684.95823549117
A2-only,129000,30,42570.342016680865,42478.51708491118,42679.95024093374
A2-only,129600,30,42569.52482985085,42478.18080916084,42675.59391587063
A2-only,130200,30,42567.63256009349,42476.576684647465,42660.59184348953
A2-only,130800,30,42565.16515768636,42475.84462369238,42655.58232952122
A2-only,131400,30,42563.58747221635,42474.697695652605,42651.75120205089
A2-only,132000,30,42561.88148864353,42474.56856970366,42648.363415573804
A2-only,132600,30,42561.59364043928,42474.162772880416,42645.213250167064
A2-only,133200,30,42560.547673593384,42473.1674467204,42642.98141075921
A2-only,133800,30,42555.81737412745,42472.692059987254,42639.281902425835
A2-only,134400,30,42553.89415847303,42471.92361890845,42633.661770915205
A2-only,135000,30,42549.919400913626,42471.598358537056,42632.67540294759
A2-only,135600,30,42548.1851454545,42470.861774362726,42630.20920164337
A2-only,136200,30,42547.417461982084,42470.603888607744,42628.434178281765
A2-only,136800,30,42545.243906643474,42469.85698201321,42625.79700841663
A2-only,137400,30,42543.33347672339,42467.885943274196,42624.18731959208
A2-only,138000,30,42542.158701273926,42467.38322462874,42620.56259703693
A2-only,138600,30,42539.437236132464,42467.06809960646,42618.60122922513
A2-only,139200,30,42537.920748287805,42465.27006821359,42616.641350475846
A2-only,139800,30,42535.96822263731,42464.037316848524,42615.541591707166
A2-only,140400,30,42534.3664314792,42463.20416163637,42614.527571500475
A2-only,141000,30,42532.24833757278,42462.17252983028,42612.05062948936
A2-only,141600,30,42530.84470536692,42461.319561079516,42610.54867390409
A2-only,142200,30,42529.10448800989,42460.368117797436,42609.447038167535
A2-only,142800,30,42527.34470497366,42458.97809761815,42606.941386528015
A2-only,143400,30,42524.3281407311,42458.50110417334,42601.74970305299
A2-only,144000,30,42523.371664260005,42457.12656134834,42601.50096844565
A2-only,144600,30,42520.91470817092,42456.8479603631,42598.99704673726
A2-only,145200,30,42519.496202459035,42455.9891246062,42598.13810929249
A2-only,145800,30,42518.22074024446,42455.29230178622,42596.120283320444
A2-only,146400,30,42517.037998567364,42454.50830026059,42594.91145144016
A2-only,147000,30,42516.2954858185,42453.387379320964,42591.69776265976
A2-only,147600,30,42514.43040102095,42452.62817822775,42591.5233296089
A2-only,148200,30,42513.03888457782,42450.9005576769,42591.49652912954
A2-only,148800,30,42513.03888457782,42450.78630133667,42589.31700187053
A2-only,149400,30,42512.25258533895,42450.34132717693,42587.79526724827
A2-only,150000,30,42510.88831551554,42449.078554877706,42587.79369384314
A2-only,150600,30,42509.64959958551,42448.35113013804,42586.852298253296
A2-only,151200,30,42508.48382808354,42448.06176917974,42585.16837319409
A2-only,151800,30,42508.220644397814,42447.738807182584,42581.76732567428
A2-only,152400,30,42506.8943081765,42447.51799747443,42581.30118585777
A2-only,153000,30,42505.95850475867,42446.81839241946,42578.893978891996
A2-only,153600,30,42503.68595093834,42446.35703071221,42576.8885840328
A2-only,154200,30,42503.30661954121,42445.73563593313,42576.07666747188
A2-only,154800,30,42501.00597531082,42445.35056452734,42572.9893488373
A2-only,155400,30,42498.21930058459,42445.21571043651,42572.86831520397
A2-only,156000,30,42496.11143377619,42443.47698454667,42571.15805967842
A2-only,156600,30,42494.101753335584,42443.2323340435,42566.59488986475
A2-only,157200,30,42492.246024353706,42441.900595293955,42560.53534403326
A2-only,157800,30,42491.12052279502,42440.72295223025,42552.02475089895
A2-only,158400,30,42490.485597414496,42439.189466582175,42551.628674989086
A2-only,159000,30,42487.337724924364,42438.93247940027,42549.094310347995
A2-only,159600,30,42485.75159914054,42437.845024632676,42546.96142238502
A2-only,160200,30,42484.64244598939,42437.43744818549,42540.5151472972
A2-only,160800,30,42482.46271017034,42436.42725753388,42539.210256517224
A2-only,161400,30,42481.68710587971,42436.02344209449,42535.19555502159
A2-only,162000,30,42481.23725536058,42435.699773762215,42532.51080900224
A2-only,162600,30,42479.62089006069,42434.662256331365,42528.968222464144
A2-only,163200,30,42476.54028536553,42433.85597103139,42526.57784509686
A2-only,163800,30,42474.44080571706,42433.7972624256,42526.290595210936
A2-only,164400,30,42471.38458679918,42433.367121945674,42524.69065643588
A2-only,165000,30,42470.534434350426,42433.094147219526,42522.917859232984
A2-only,165600,30,42467.76435342064,42432.63536049953,42522.189504454975
A2-only,166200,30,42466.6662023601,42432.00455143643,42520.15162159017
A2-only,166800,30,42464.718319530875,42431.449641712235,42518.72300187853
A2-only,167400,30,42462.93618705307,42431.1081228635,42517.07288303233
A2-only,168000,30,42460.57838844355,42430.585532204736,42516.198716274084
A2-only,168600,30,42459.76351273608,42429.727458506495,42514.41064220281
A2-only,169200,30,42459.324747768915,42429.40842353591,42513.440793025344
A2-only,169800,30,42458.67048756129,42428.53654850921,42512.095449592496
A2-only,170400,30,42458.2607170408,42428.023415788804,42511.279072422236
A2-only,171000,30,42457.99209310083,42427.80401728523,42510.30347079298
A2-only,171600,30,42456.504388017514,42427.497399572836,42509.4483538392
A2-only,172200,30,42454.96573131861,42427.48990815342,42509.1517040028
A2-only,172800,30,42454.45414064225,42427.3336476464,42509.036110058994
A2-only,173400,30,42454.06573426389,42426.499747364694,42508.08455037596
A2-only,174000,30,42453.815694203084,42425.924213135375,42506.858768450074
A2-only,174600,30,42452.51864528626,42425.26663481797,42504.78428683503
A2-only,175200,30,42451.937133913074,42424.80211689043,42503.64059337381
A2-only,175800,30,42451.22186095181,42424.17850664396,42503.319898233174
A2-only,176400,30,42450.138046701344,42424.16572318348,42502.878516932375
A2-only,177000,30,42449.82180750174,42424.09547642367,42502.08274268286
A2-only,177600,30,42448.56712098974,42424.05091917868,42500.31271534054
A2-only,178200,30,42448.099969076444,42424.00955427607,42500.115307313186
A2-only,178800,30,42447.562400856186,42423.82593049969,42498.601317828434
A2-only,179400,30,42446.88078696086,42423.62469408556,42497.83481480827
A2-only,180000,30,42446.51101569541,42422.47731745886,42495.987314741855
A2-only,180600,30,42446.44051009125,42422.38878324654,42495.708539708685
A2-only,181200,30,42446.1124698098,42422.29667448243,42494.830097787984
A2-only,181800,30,42445.314817572355,42421.73907764563,42493.370322198796
A2-only,182400,30,42444.68868395062,42421.55942356329,42491.901270716604
A2-only,183000,30,42444.59918022754,42421.096773404875,42491.12813740607
A2-only,183600,30,42444.24754873285,42421.00441371719,42490.02938163385
A2-only,184200,30,42444.01016382553,42420.62071746698,42489.64055885158
A2-only,184800,30,42443.26047352303,42420.313881510105,42488.16846288087
A2-only,185400,30,42442.83409152927,42420.07051282004,42486.807650611685
A2-only,186000,30,42442.340788526184,42419.40770234745,42485.86454816773
A2-only,186600,30,42441.979093408154,42418.55408466484,42484.441342811275
A2-only,187200,30,42441.43100796539,42418.55408466484,42483.85966098592
A2-only,187800,30,42440.60989080278,42418.4133469915,42483.51827707331
A2-only,188400,30,42440.286067732115,42418.01559093444,42483.02047875529
A2-only,189000,30,42440.031648559074,42417.71929901359,42482.75973944479
A2-only,189600,30,42439.74907780338,42417.396100806945,42482.37055331876
A2-only,190200,30,42439.2913931238,42417.26409657701,42481.16291183475
A2-only,190800,30,42438.81975762293,42416.90399994353,42481.046946436625
A2-only,191400,30,42438.42209030378,42416.77793993459,42480.8162977424
A2-only,192000,30,42438.22897136673,42416.60641942549,42480.367819710475
A2-only,192600,30,42437.3253211932,42416.34036014693,42479.7536821215
A2-only,193200,30,42437.241438936006,42416.18118757305,42479.29025990776
A2-only,193800,30,42436.891964937444,42415.787372166706,42478.588708776704
A2-only,194400,30,42436.49292124908,42415.713070133614,42478.27573272794
A2-only,195000,30,42435.69313620389,42415.257775567195,42478.09666281445
A2-only,195600,30,42435.522787569105,42414.99566897011,42477.79310645617
A2-only,196200,30,42435.34535642009,42414.808419763256,42477.34108397078
A2-only,196800,30,42434.86402642185,42414.277240092284,42476.82200509134
A2-only,197400,30,42434.60910580672,42413.70221213199,42475.71819121005
A2-only,198000,30,42434.20311583691,42413.37760029128,42475.11650302147
A2-only,198600,30,42433.584155419536,42413.27337656901,42474.27131642434
A2-only,199200,30,42432.66845771599,42413.006832889405,42473.81360386319
A2-only,199800,30,42432.283233077214,42412.355486013395,42473.462562470915
A2-only,200400,30,42431.84813508677,42412.07389855746,42473.28833353735
A2-only,201000,30,42431.50944250211,42411.876184564724,42472.94704120426
A2-only,201600,30,42430.742598844976,42411.77147645958,42472.80362667386
A2-only,202200,30,42430.45934326283,42411.19017156368,42472.54822044701
A2-only,202800,30,42429.37327518227,42410.68890602444,42472.25123848738
A2-only,203400,30,42428.79985921573,42410.27219805176,42471.51705063142
A2-only,204000,30,42428.60502867143,42410.089965224724,42470.65683079412
A2-only,204600,30,42428.094285281586,42409.944048640726,42470.44223675232
A2-only,205200,30,42427.87493070096,42409.811144740605,42470.32279163519
A2-only,205800,30,42427.34328554228,42409.76748388421,42469.72098245629
A2-only,206400,30,42427.216622064974,42409.58182208785,42468.895270650704
A2-only,207000,30,42427.09563961389,42409.564581272934,42467.95861219902
A2-only,207600,30,42426.60870541828,42409.360785737284,42467.18713565382
A2-only,208200,30,42426.242855802455,42409.239385201734,42467.04286224725
A2-only,208800,30,42425.94571248319,42409.0275278076,42466.86441684351
A2-only,209400,30,42425.7569487177,42408.86111425259,42466.607029078514
A2-only,210000,30,42425.03095190791,42408.59626608128,42466.23765490302
A2-only,210600,30,42424.82103034678,42408.36128165458,42465.84720348684
A2-only,211200,30,42424.767088388544,42408.34660792992,42465.66363736965
A2-only,211800,30,42423.852442649964,42408.306234855554,42465.62522406973
A2-only,212400,30,42423.79820299727,42408.23372839167,42465.43212100198
A2-only,213000,30,42423.22888432358,42408.133764446065,42465.11723647574
A2-only,213600,30,42422.90075355423,42407.88508217857,42465.01651339096
A2-only,214200,30,42422.07558240292,42407.70707653653,42464.05663437669
A2-only,214800,30,42421.47446265773,42407.54024697355,42462.842756719176
A2-only,215400,30,42421.1363342425,42407.47807085942,42462.29343850621
A2-only,216000,30,42420.675617390545,42407.44760480706,42460.9430808896
A2-only,216600,30,42420.57600496949,42407.36378535535,42460.90919541094
A2-only,217200,30,42420.14384855481,42407.333461969465,42460.51987806435
A2-only,217800,30,42419.816784341034,42407.31969902161,42459.81070305519
A2-only,218400,30,42419.40944730563,42407.02123929155,42459.81070305519
A2-only,219000,30,42419.40944730563,42406.618217327974,42459.278244323665
A2-only,219600,30,42419.26429944193,42406.58704928883,42459.018097701555
A2-only,220200,30,42419.26429944193,42406.352187061915,42458.72263093071
A2-only,220800,30,42419.04807549537,42405.831547436894,42458.27793153947
A2-only,221400,30,42418.885884334566,42405.19100005139,42458.27793153947
A2-only,222000,30,42418.84660485008,42405.06256963032,42458.204096040594
A2-only,222600,30,42418.72779766933,42405.06256963032,42457.83104789784
A2-only,223200,30,42418.665461602955,42405.042762770376,42457.557479930016
A2-only,223800,30,42417.682307180425,42404.91822635078,42457.06533197
A2-only,224400,30,42417.61873755303,42404.87962410855,42456.82172506265
A2-only,225000,30,42416.95737238442,42404.576513830805,42456.69700966343
A2-only,225600,30,42416.9158524794,42404.576513830805,42456.01824970162
A2-only,226200,30,42416.8428805016,42404.521362243286,42455.555644877735
A2-only,226800,30,42416.46852098362,42404.08930969692,42455.11262561122
A2-only,227400,30,42416.00297271853,42403.71991226936,42454.59246730867
A2-only,228000,30,42415.70255908837,42403.6531678431,42453.92393800816
A2-only,228600,30,42415.33264865112,42403.544162492384,42453.518128979515
A2-only,229200,30,42415.23962041408,42403.32957488917,42453.518128979515
A2-only,229800,30,42414.62740987918,42403.21473418372,42453.38858793707
A2-only,230400,30,42414.573971076185,42402.85562502133,42453.002317489045
A2-only,231000,30,42414.3147813424,42402.77381113984,42452.44928269678
A2-only,231600,30,42414.31469355604,42402.77381113984,42452.28981374371
A2-only,232200,30,42414.212802459006,42402.76594640253,42451.91644379236
A2-only,232800,30,42414.07953304038,42402.69687680226,42451.91644379236
A2-only,233400,30,42413.83455877725,42402.2722725351,42451.809141543155
A2-only,234000,30,42413.83455877725,42401.41997404082,42451.58663845675
A2-only,234600,30,42413.75543018322,42400.70602854963,42451.51005151571
A2-only,235200,30,42413.51247111133,42400.55300235143,42451.303760675946
A2-only,235800,30,42413.40469495714,42400.227072014815,42451.217357582376
A2-only,236400,30,42413.28282418974,42400.00080612469,42451.16575704086
A2-only,237000,30,42413.19340392019,42399.92590999733,42450.87303811054
A2-only,237600,30,42412.97201707972,42399.89766170263,42450.830532596985
A2-only,238200,30,42412.80072104122,42399.61350385773,42450.76326297759
A2-only,238800,30,42412.60060516368,42399.44479620023,42450.741359124266
