method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UCB1,222600,30,42391.99460295651,42383.6599716024,42403.68196774851
UCB1,223200,30,42391.84909513416,42383.21889606413,42403.416882691774
UCB1,223800,30,42391.5541053713,42382.43681870572,42403.166042734636
UCB1,224400,30,42390.95108369121,42381.948683215465,42403.00404269411
UCB1,225000,30,42390.89318170014,42381.75753733137,42402.8197415859
UCB1,225600,30,42390.840065613615,42381.75753733137,42402.296736395794
UCB1,226200,30,42390.7327594465,42381.56486261558,42401.88257957711
UCB1,226800,30,42390.472903037975,42381.26497456337,42401.587861184446
UCB1,227400,30,42390.23220908352,42380.69471248719,42401.587861184446
UCB1,228000,30,42390.03406310741,42380.542379302584,42401.46666846937
UCB1,228600,30,42390.02416716285,42380.409743779004,42401.32757685256
UCB1,229200,30,42390.02416716285,42380.03518657973,42401.113719359215
UCB1,229800,30,42389.76612842351,42379.81998725508,42400.88085850884
UCB1,230400,30,42389.46374307375,42379.56629589529,42400.6785080031
UCB1,231000,30,42389.29081922193,42379.419548015634,42400.57629417846
UCB1,231600,30,42389.17565087923,42379.10534872021,42399.724284485186
UCB1,232200,30,42388.76389211237,42379.00935307582,42399.39422238958
UCB1,232800,30,42388.56413049578,42378.984128446114,42398.977445674325
UCB1,233400,30,42388.56413049578,42378.91627524116,42398.00073221987
UCB1,234000,30,42388.51116219288,42378.64597425785,42397.29201013411
UCB1,234600,30,42388.209816980954,42378.627942319305,42396.982272847046
UCB1,235200,30,42388.209816980954,42378.51172409422,42396.59369792228
UCB1,235800,30,42388.09028109854,42378.31497402015,42396.27093598631
UCB1,236400,30,42387.85997365961,42378.30722217108,42395.99832207078
UCB1,237000,30,42387.73385437556,42378.24892643392,42395.338637336456
UCB1,237600,30,42387.73385437556,42378.24892643392,42394.90412401581
UCB1,238200,30,42387.71172679669,42378.196051539984,42394.61556007546
UCB1,238800,30,42387.70226942112,42378.196051539984,42394.433144837945
UCB1,239400,30,42387.70226942112,42378.196051539984,42394.21025397464
UCB1,240000,30,42387.666677346584,42378.130856649004,42393.74487831856
UCB1,240600,30,42387.666677346584,42377.980872039836,42393.57351156746
UCB1,241200,30,42387.16676518461,42377.85563770336,42393.5479940863
UCB1,241800,30,42386.996524636736,42377.67533575051,42393.494871233765
UCB1,242400,30,42386.96760096168,42377.42948195366,42392.792856304615
UCB1,243000,30,42386.958701464115,42377.35721578149,42392.792856304615
UCB1,243600,30,42386.6084172961,42377.26299712094,42392.792856304615
UCB1,244200,30,42386.40205616445,42377.197793387764,42392.792856304615
UCB1,244800,30,42385.77130068966,42377.17541484491,42392.792856304615
UCB1,245400,30,42385.57263278242,42377.12053515811,42392.74838778859
UCB1,246000,30,42385.39619758721,42377.00574835788,42392.74838778859
UCB1,246600,30,42385.16945451604,42376.91918163617,42392.74838778859
UCB1,247200,30,42384.95265676928,42376.74968791839,42392.74838778859
UCB1,247800,30,42384.824570930534,42376.58018687965,42392.74838778859
UCB1,248400,30,42384.77519390677,42376.45828482704,42392.68922832556
UCB1,249000,30,42384.64887416948,42376.278390841486,42392.63001217592
UCB1,249600,30,42384.52489457825,42376.142779165704,42392.50835805551
UCB1,250200,30,42384.34520303918,42375.990852746196,42392.08250527475
UCB1,250800,30,42384.18326974784,42375.88200854109,42392.08250527475
UCB1,251400,30,42383.72613368316,42375.81049489237,42391.207028473145
UCB1,252000,30,42383.35404761778,42375.75972032354,42391.207028473145
UCB1,252600,30,42382.991144367596,42375.679272732166,42391.207028473145
UCB1,253200,30,42382.876554695875,42375.641683157395,42391.207028473145
UCB1,253800,30,42382.86950194975,42375.62980360666,42391.02035984266
UCB1,254400,30,42382.855596048204,42375.59018058184,42390.54263388274
UCB1,255000,30,42382.855596048204,42375.59018058184,42389.916347624974
UCB1,255600,30,42382.855596048204,42375.59018058184,42389.835745717195
UCB1,256200,30,42382.75411571973,42375.59018058184,42389.58839194344
UCB1,256800,30,42382.75411571973,42375.59018058184,42389.267879378756
UCB1,257400,30,42382.75411571973,42375.3661151842,42388.987613022284
UCB1,258000,30,42382.589964234845,42375.3661151842,42388.72631449894
UCB1,258600,30,42382.5330743678,42375.3661151842,42388.33338704852
UCB1,259200,30,42382.5330743678,42375.3661151842,42388.227770033074
UCB1,259800,30,42382.26056501063,42375.3661151842,42388.17415760546
UCB1,260400,30,42382.21676543303,42375.34267584109,42387.902408903865
UCB1,261000,30,42382.21676543303,42375.33144922939,42387.70868247803
UCB1,261600,30,42382.21676543303,42375.16715016503,42387.37387104307
UCB1,262200,30,42382.21676543303,42374.92350505168,42387.30391279602
UCB1,262800,30,42382.15377668461,42374.74714138688,42386.94110904124
UCB1,263400,30,42382.15377668461,42374.67853921841,42386.82469570316
UCB1,264000,30,42382.15377668461,42374.497476294884,42386.224481651836
UCB1,264600,30,42382.15377668461,42374.30256221886,42386.20336641045
UCB1,265200,30,42382.09064308247,42374.20412571053,42386.11687961726
UCB1,265800,30,42382.09064308247,42373.84959832838,42386.025470564535
UCB1,266400,30,42382.00032351039,42373.66523077685,42385.93870570628
UCB1,267000,30,42381.832533000954,42373.304521656755,42385.65056082279
UCB1,267600,30,42381.56174146342,42373.2428882083,42385.59430518343
UCB1,268200,30,42381.147092193256,42373.212873804034,42385.36721451125
UCB1,268800,30,42380.70449582154,42373.087825077935,42385.26647518126
UCB1,269400,30,42380.592529252004,42372.920831761694,42385.16830259391
UCB1,270000,30,42380.386005314474,42372.77712548223,42384.6794853623
UCB1,270600,30,42380.09802816111,42372.62498023078,42384.412995026156
UCB1,271200,30,42379.910164111454,42372.49837654153,42384.22082547995
UCB1,271800,30,42379.83274343525,42372.40087581613,42383.93980242953
UCB1,272400,30,42379.623045852655,42372.31610757938,42383.64157574114
UCB1,273000,30,42379.490331539215,42372.114892306905,42383.356885382345
UCB1,273600,30,42379.25732501698,42372.040378498335,42383.19463990282
UCB1,274200,30,42378.75444855845,42371.97722045747,42382.844406725635
UCB1,274800,30,42378.651102608885,42371.791340051524,42382.7346394786
UCB1,275400,30,42378.420349906584,42371.694764768436,42382.69397790575
UCB1,276000,30,42378.16197329019,42371.60372492714,42382.59994871082
UCB1,276600,30,42378.130630238695,42371.50873868472,42382.37644298679
UCB1,277200,30,42378.09067535335,42371.36980416673,42382.02958390638
UCB1,277800,30,42377.93565005294,42371.26547172888,42381.72936432747
UCB1,278400,30,42377.80901220415,42371.07608370466,42381.58666772951
UCB1,279000,30,42377.71849125839,42371.053618494996,42381.54825272645
UCB1,279600,30,42377.51582055706,42371.02995733108,42381.516987306626
UCB1,280200,30,42377.377396408,42370.99955102256,42381.20705310712
UCB1,280800,30,42377.09248967537,42370.96806465182,42381.12786880548
UCB1,281400,30,42376.96057012908,42370.94458999554,42381.06401820575
UCB1,282000,30,42376.76045894428,42370.85890767767,42380.912174572615
UCB1,282600,30,42376.71255668796,42370.694415141515,42380.90391825653
UCB1,283200,30,42376.517525731964,42370.694415141515,42380.79934995289
UCB1,283800,30,42376.50306031596,42370.6791609115,42380.69281421761
UCB1,284400,30,42376.37752340104,42370.349108151466,42380.60361866176
UCB1,285000,30,42376.207233135654,42370.24599616665,42380.48503105761
UCB1,285600,30,42376.00055009745,42370.19424547754,42380.37691089441
UCB1,286200,30,42376.00055009745,42369.99018937218,42380.27121160245
UCB1,286800,30,42375.820415280235,42369.92310768897,42380.22536442088
UCB1,287400,30,42375.67031543248,42369.90740295814,42380.02581910246
UCB1,288000,30,42375.59329711362,42369.90740295814,42379.96786484134
UCB1,288600,30,42375.56686868827,42369.89186918473,42379.854066601685
UCB1,289200,30,42375.47656883656,42369.89186918473,42379.60412550674
UCB1,289800,30,42375.46246417667,42369.867427713914,42379.48296905083
UCB1,290400,30,42375.440050942656,42369.86700881986,42379.48114526314
UCB1,291000,30,42375.32335537323,42369.86700881986,42379.47861868726
UCB1,291600,30,42374.91120216691,42369.848851016905,42379.47861868726
UCB1,292200,30,42374.51026901572,42369.63468563176,42379.47861868726
UCB1,292800,30,42374.462747138816,42369.531461567145,42379.47861868726
UCB1,293400,30,42374.286297547646,42369.512046450465,42379.46188242163
UCB1,294000,30,42374.189579337784,42369.47697288282,42379.46188242163
UCB1,294600,30,42374.14956713094,42369.42160819014,42379.46188242163
UCB1,295200,30,42374.11001241339,42369.398017208005,42379.46188242163
UCB1,295800,30,42374.034747323196,42369.36372690811,42379.34158074901
UCB1,296400,30,42373.93605428039,42369.333754084815,42379.34158074901
UCB1,297000,30,42373.854761695606,42369.331297288874,42379.25133611233
UCB1,297600,30,42373.79747247733,42369.30160606454,42379.17572049466
UCB1,298200,30,42373.5179073953,42369.26191084955,42379.0683199447
UCB1,298800,30,42373.40046569798,42369.18927304132,42378.990808849354
UCB1,299400,30,42373.32596897701,42369.12238181421,42378.808058085684
UCB1,300000,30,42373.13905647858,42369.06011286568,42378.76862272459
UCB1,300600,30,42373.08709088745,42368.984417436615,42378.699882117144
UCB1,12600,12,45888.0919044547,45591.97316132005,46332.24447492507
UCB1,13200,14,45886.37145997942,45569.71606679094,46247.07160101328
UCB1,13800,15,45952.62560452255,45480.07689899675,46265.01460740916
UCB1,14400,16,45894.40317716978,45474.1026432621,46321.53455305249
UCB1,15000,20,46032.086683114765,45473.02969719353,46544.294846507895
UCB1,15600,22,46072.08347797807,45424.24797222572,46521.69102900211
UCB1,16200,27,46070.73090032375,45349.329549139235,46604.48507234747
UCB1,16800,28,46042.00098507835,45313.57486519481,46616.78989196696
UCB1,17400,29,45986.90964886009,45306.85444473533,46545.62525779642
UCB1,18000,29,45986.90964886009,45248.13211782837,46510.03674086908
UCB1,8400,1,46251.61144272618,46251.61144272618,46251.61144272618
UCB1,9000,2,46155.13552950762,46106.89757289835,46203.3734861169
UCB1,9600,3,46058.65961628907,45878.00305448516,46077.367223254725
UCB1,10200,3,45758.50855071997,45727.92752170061,45875.359850907225
UCB1,10800,3,45697.346492681245,45686.53036835564,45844.77882188786
UCB1,11400,5,45697.25448601288,45675.71424403003,45814.7925455759
UCB1,12000,9,45695.24413789532,45619.44337843526,46359.61401827175
