method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UniformRandom,229800,30,42387.280017146986,42380.29588855026,42404.60714915823
UniformRandom,230400,30,42387.1657334481,42380.238662320815,42404.345210602
UniformRandom,231000,30,42387.108575771184,42380.13293826993,42403.47356979546
UniformRandom,231600,30,42386.926978166506,42379.974687198745,42403.42794499213
UniformRandom,232200,30,42386.88323167745,42379.95777521242,42403.147308796404
UniformRandom,232800,30,42386.8647032678,42379.82597567105,42402.794377366896
UniformRandom,233400,30,42386.69562629397,42379.726133167445,42402.306816268894
UniformRandom,234000,30,42386.4464282322,42379.641854078945,42402.28202991676
UniformRandom,234600,30,42386.36812134482,42379.44800808113,42402.176655986936
UniformRandom,235200,30,42386.27920557201,42379.42528851087,42401.80485987096
UniformRandom,235800,30,42386.20409254149,42379.3194667443,42401.80048381585
UniformRandom,236400,30,42386.09871358999,42379.301152849584,42401.67692995192
UniformRandom,237000,30,42386.09871358999,42379.19359019627,42401.61473709092
UniformRandom,237600,30,42386.09871358999,42379.17445934645,42401.432900881366
UniformRandom,238200,30,42386.09871358999,42379.15068050633,42401.4129801055
UniformRandom,238800,30,42386.09871358999,42379.14019621679,42401.2751906091
UniformRandom,239400,30,42386.09871358999,42378.98238645408,42401.113107476776
UniformRandom,240000,30,42385.988039942444,42378.97135746198,42401.113107476776
UniformRandom,240600,30,42385.803332339754,42378.96730760004,42401.082715532015
UniformRandom,241200,30,42385.36067148828,42378.96529215838,42400.9257112239
