iteration,population,epsilon,feasible_ratio,best_cost,minimum_cv,best_cv,total_load_shedding,peak_load_shedding,minimum_ess_energy
487,19,0.0,0.0,24836.813190617817,1.250082746455253,0.0,1.4391291167919973,1.278955892941898,3.0
488,18,0.0,0.0,24836.813190617817,1.250082746455253,0.0,1.4391291167919973,1.278955892941898,3.0
489,17,0.0,0.0,24836.813190617817,1.2498547514600722,0.0,1.4391291167919973,1.278955892941898,3.0
490,16,0.0,0.0,24836.813190617817,1.2498547514600722,0.0,1.4391291167919973,1.278955892941898,3.0
491,15,0.0,0.0,24836.813190617817,1.2498531145802738,0.0,1.4391291167919973,1.278955892941898,3.0
492,14,0.0,0.0,24836.813190617817,1.2497950500777308,0.0,1.4391291167919973,1.278955892941898,3.0
493,12,0.0,0.0,24836.813190617817,1.2497950500777308,0.0,1.4391291167919973,1.278955892941898,3.0
494,11,0.0,0.0,24836.813190617817,1.2496637429333033,0.0,1.4391291167919973,1.278955892941898,3.0
495,10,0.0,0.0,24836.813190617817,1.2496112707594489,0.0,1.4391291167919973,1.278955892941898,3.0
496,9,0.0,0.0,24836.813190617817,1.249591572526008,0.0,1.4391291167919973,1.278955892941898,3.0
497,8,0.0,0.0,24836.813190617817,1.249591572526008,0.0,1.4391291167919973,1.278955892941898,3.0
498,6,0.0,0.0,24836.813190617817,1.249548676938488,0.0,1.4391291167919973,1.278955892941898,3.0
499,5,0.0,0.0,24836.813190617817,1.249548676938488,0.0,1.4391291167919973,1.278955892941898,3.0
500,4,0.0,0.0,24836.813190617817,1.249548676938488,0.0,1.4391291167919973,1.278955892941898,3.0
